Family	Genus	species	sub-species	uncertainities	SpecisName	other-names-genera	other-names-species	other-names-sub-species	other-name-type	Source of other name	notes-on-other-name	Sexual.System	Karyotype	notes..Karyotype	Predicted.ploidy	female2N	male2N	notesMale2N	notes..comments	cite.key
Geometridae	Lycia	hirtaria				Lycia	hirtaria		Accepted	GBIF		gonochorous					28			"Harrison, J.W.H. and Doncaster, L., 1914. On hybrids between moths of the geometrid sub-familybistoninae, with an account of the behaviour of the chromosomes in gametogenesis inLycia (biston) hirtaria, Ithysia (nyssla) zonaria and in their hybrids. Journal of Genetics, 3(4), pp.229-248."
Geometridae	Thera	variata				Thera	variata		Accepted	GBIF		gonochorous					26			"Suomalainen, E., 1965. On the chromosomes of the geometrid moth genus Cidaria. Chromosoma, 16(2), pp.166-184."
Geometridae	Hydrelia	testaceata				Hydrelia	sylvata		Synonym	Lepindex		gonochorous					26			"Suomalainen, E., 1965. On the chromosomes of the geometrid moth genus Cidaria. Chromosoma, 16(2), pp.166-184."
Geometridae	Thera	obeliscata				Thera	obeliscata		Accepted	GBIF		gonochorous					26			"Suomalainen, E., 1965. On the chromosomes of the geometrid moth genus Cidaria. Chromosoma, 16(2), pp.166-184."
Geometridae	Coenotephria	sagittata				Coenotephria	salicata		Accepted	GBIF		gonochorous					24			"Suomalainen, E., 1965. On the chromosomes of the geometrid moth genus Cidaria. Chromosoma, 16(2), pp.166-184."
Geometridae	Eulype	subhastata				Rheumaptera	subhastata					gonochorous						60-62		"Suomalainen, E., 1965. On the chromosomes of the geometrid moth genus Cidaria. Chromosoma, 16(2), pp.166-184."
Geometridae	Xanthorhoe	montanata				Xanthorhoe	montanata		Accepted	GBIF		gonochorous						56-60		"Suomalainen, E., 1965. On the chromosomes of the geometrid moth genus Cidaria. Chromosoma, 16(2), pp.166-184."
Gracillariidae	Gracilaria	elongella				Caloptilia	elongella		Synonym	GBIF							58			"Beliajeff, N.K., 1930. Die Chromosomenkomplexe und ihre Beziehung zur Phylogenie bei den Lepidopteren. Zeitschrift für induktive Abstammungs-und Vererbungslehre, 54(1), pp.369-399."
Gracillariidae	Phyllonorycter	ulmioliella				Phyllonorycter	ulmifoliella		Accepted	GBIF							60			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Gracillariidae	Gracillaria	syringella				Gracillaria	syringella		Accepted	GBIF							60			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Gracillariidae	Phyllonorycter	sylvella				Phyllonorycter	acerifoliella		Synonym	GBIF							60			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Gracillariidae	Phyllonorycter	sorbi				Phyllonorycter	sorbi		Accepted	GBIF							60			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Gracillariidae	Cameraria	saliciphaga				Cameraria	saliciphaga		Accepted	GBIF							60			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Gracillariidae	Caloptilia	rufipennella				Caloptilia	rufipennella		Accepted	GBIF							60			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Gracillariidae	Phyllonorycter	rajella				Phyllonorycter	rajella		Accepted	GBIF							60			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Gracillariidae	Cameraria	ohridella				Cameraria	ohridella		Accepted	GBIF			ZW			60	60			"De Prins, J., De Prins, W. and Dall’Asta, U., 2002. The karyotype of Cameraria ohridella (Lepidoptera: Gracillariidae).Phegea,30(3), pp.81-88."
Gracillariidae	Cameraria	obliquifascia				Cameraria	obliquifascia		Accepted	GBIF							60			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Gracillariidae	Phyllonorycter	lautella				Phyllonorycter	lautella		Accepted	GBIF							60			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Gracillariidae	Phyllonorycter	dubitella				Phyllonorycter	dubitella		Accepted	GBIF							60			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Gracillariidae	Phyllonorycter	cerasicolella				Phyllonorycter	cerasicolella		Accepted	GBIF							60			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Gracillariidae	Phyllonorycter	asiatica				Phyllonorycter	connexella		Synonym	GBIF							60			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Gracillariidae	Phyllonorycter	populifoliella				Phyllonorycter	populifoliella		Accepted	GBIF							58			"Puplesiene, J. and Noreika, R., 1993. A brief karyological review of the Gracillariidae (Lepidoptera).Phegea,21(2), pp.55-63."
Graphium	Graphium	doson				Graphium	doson		Accepted	GBIF							60			"Maeki, K., 1957. A use of chromosome numbers in the study of taxonomy of the lepidoptera and notes on the internal reproductive anatomy (With 6 Text-figures).†??????????,†13(1-4), pp.259-262."
Hepialidae	Phymatopus	californicus				Phymatopus	californicus		Accepted	GBIF			ZO			63	64			"Jiráková, I. and Bud?jovice, ?., JIHO?ESKÁ UNIVERZITA V ?ESKÝCH BUD?JOVICÍCH P?ÍRODOV?DECKÁ FAKULTA."
Hesperiidae	Stallingsia	maculosus				Stallingsia	maculosus		Accepted	GBIF							100			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Asbolis	capucinus				Asbolis	capucinus		Accepted	GBIF							96			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Reverdinus	floccifera				Carcharodus	floccifera		Synonym	GBIF		gonochorous					90	64-116		"Lesse, D.H., 1960. Speciation et Variation cromosomiques chez les Lepidopteris Rhopaloceres. Annls Soc. nat. Zool., 12(2), pp.1-223."
Hesperiidae	Reverdinus	boeticus				Carcharodus	boeticus		Synonym	Lepindex		gonochorous					90	76-104		"Lesse, D.H., 1960. Speciation et Variation cromosomiques chez les Lepidopteris Rhopaloceres. Annls Soc. nat. Zool., 12(2), pp.1-223."
Hesperiidae	Reverdinus	floccifera	dravira			Carcharodus	floccifera		Synonym	GBIF		gonochorous					85	74-96		"Lesse, D.H., 1960. Speciation et Variation cromosomiques chez les Lepidopteris Rhopaloceres. Annls Soc. nat. Zool., 12(2), pp.1-223."
Hesperiidae	Gegenes	gambica				Gegenes	pumilio		Synonym	Lepindex							82			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Elbella	lamprus				Elbella	lamprus		Accepted	GBIF							80			"Lesse, H.D. and Brown, K., 1971. Formules chromosomiques de Lépidoptères Rhopalocères du Brésil.Bulletin de la Société entomologique de France,76(5), pp.131-137."
Hesperiidae	Agathymus	alliae				Agathymus	alliae		Accepted	GBIF							76			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Zera	zera	zera			Zera	zera		Accepted	GBIF							68			"Lesse, H.D. and Brown, K., 1971. Formules chromosomiques de Lépidoptères Rhopalocères du Brésil. Bulletin de la Société entomologique de France, 76(5), pp.131-137."
Hesperiidae	Hesperopsis	alpheus				Hesperopsis	alpheus		Accepted	GBIF							68			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Reverdinus	floccifera	orientalis			Carcharodus	floccifera		Synonym	GBIF		gonochorous					67	60-74		"Lesse, D.H., 1960. Speciation et Variation cromosomiques chez les Lepidopteris Rhopaloceres. Annls Soc. nat. Zool., 12(2), pp.1-223."
Hesperiidae	Pyrgus	malvae				Pyrgus	malvae		Accepted	GBIF		gonochorous					66			"Bigger, T.R.L., 1960. Chromosome numbers of Lepidoptera. Part I. Entomologist's Gaz., 11, pp.149-152."
Hesperiidae	Jemadia	sp.				Jemadia	sp.		Accepted Genera	Lepindex							64			"Saura, A., Schoultz, B.V., Saura, A.O. and Brown Jr, K.S., 2013. Chromosome evolution in Neotropical butterflies.Hereditas,150(2?3), pp.26-37."
Hesperiidae	Gesta	gesta				Gesta	gesta		Accepted	GBIF							64			"Wesley, D.J. and Emmel, T.C., 1975. The chromosomes of neotropical butterflies from Trinidad and Tobago.Biotropica, pp.24-31."
Hesperiidae	Borbo	bevani				Pseudoborbo	bevani		Synonym	Lepindex							64			"Raja, A.I. and Sapkal, H.P., 2011. Chromosomal diversity in some common bitterflies of family hesperiidae, from Akola district of Maharashtra. Bioscience biotechnology reseach communications, 4(2), pp.173-176."
Hesperiidae	Chiomara	asychis	georgina			Chiomara	asychis		Accepted	GBIF							64			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Thoressa	varia				Thoressa	varia		Accepted	GBIF							62			"Abe, A., Kushibiki, M. and Kudoh, K., 2006. A study of male germ-line chromosomes in 14 species of the Hesperiidae (Lepidoptera). The Transactions of the Lepidopterological Scociety of Japan, 57(3), pp.217-228. "
Hesperiidae	Thoressa	varia				Thoressa	varia		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Thoressa	varia				Thoressa	varia		Accepted	GBIF		gonochorous					62			"Maeki, K., 1953. Chromosome numbers of some butterflies. The Japanese Journal of Genetics, 28(1), pp.6-7."
Hesperiidae	Halpe	varia															62			"Maeki, K., 1953. Chromosome numbers of some butterflies. The Japanese Journal of Genetics, 28(1), pp.6-7."
Hesperiidae	Erynnis	tristis	tatius			Erynnis	tristis		Synonym	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Urbanus	teleus				Urbanus	teleus		Accepted	GBIF							62			"De Lesse, H., 1967. Les nombres de chromosomes chez les Lépidoptères Rhopalocères néotropicaux.Ann. Soc. Ent. Fr.(NS),3, pp.67-136."
Hesperiidae	Thanaos	tages				Erynnis	tages		Synonym	GBIF		gonochorous					62			"Lorkovi?, Z., 1941. Die chromosomenzahlen in der spermatogenese der tagfalter. Zeitschrift für Zellforschung und Mikroskopische Anatomie Abt. B Chromosoma, 2(1), pp.155-191."
Hesperiidae	Erynnis	tages				Erynnis	tages		Accepted	GBIF		gonochorous					62			"Bigger, T.R.L., 1960. Chromosome numbers of Lepidoptera. Part I. Entomologist's Gaz., 11, pp.149-152."
Hesperiidae	Erynnis	tages				Erynnis	tages		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Anisocharia	sublimbata				Anisochoria	sublimbata		Accepted	GBIF							62			"De Lesse, H., 1967. Les nombres de chromosomes chez les Lépidoptères Rhopalocères néotropicaux.Ann. Soc. Ent. Fr.(NS),3, pp.67-136."
Hesperiidae	Grais	stigmaticus				Grais	stigmaticus		Accepted	GBIF							62			"Maeki, K. and Remington, C. L., 1960. Studies of the chromosomes of north American Rhopalocera. 2. Hesperiidae, Megathymidae and Pieridae. J. Lepid. Soc.,14, pp.37-57."
Hesperiidae	Chiomara	sp.				Chiomara	sp.		Accepted Genera	Lepindex							62			"Wesley, D.J. and Emmel, T.C., 1975. The chromosomes of neotropical butterflies from Trinidad and Tobago.Biotropica, pp.24-31."
Hesperiidae	Cymaenes	sp.				Cymaenes	sp.		Accepted Genera	Lepindex							62			"Wesley, D.J. and Emmel, T.C., 1975. The chromosomes of neotropical butterflies from Trinidad and Tobago.Biotropica, pp.24-31."
Hesperiidae	Urbanus	simplicius				Urbanus	simplicius		Accepted	GBIF							62			"De Lesse, H., 1967. Les nombres de chromosomes chez les Lépidoptères Rhopalocères néotropicaux.Ann. Soc. Ent. Fr.(NS),3, pp.67-136."
Hesperiidae	Spialia	sertorius				Spialia	sertorius		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Hesperia	sao				Spialia	sertorius		Synonym	GBIF		gonochorous					62			"Lorkovi?, Z., 1941. Die chromosomenzahlen in der spermatogenese der tagfalter. Zeitschrift für Zellforschung und Mikroskopische Anatomie Abt. B Chromosoma, 2(1), pp.155-191."
Hesperiidae	Coeliades	ramanatke				Coeliades	ramanatek		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Coeliades	ramanatek				Coeliades	ramanatek		Accepted	GBIF							62			"Lesse, H.D., 1972. Nombres de chromosomes de quelques Lépidoptères Rhopalocères de Madagascar. Bulletin de la Société entomologique de France, 77(1), pp.9-11."
Hesperiidae	Thorybes	pylades				Thorybes	pylades		Accepted	GBIF		gonochorous					62		This chromosome number was taken from personnal communications between Roy Robinson and Zdravko Lorkovic in 1966.	robinson1971karyology
Hesperiidae	Thorybes	pylades	pylades			Thorybes	pylades		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Urbanus	proteus				Urbanus	proteus		Accepted	GBIF							62			"De Lesse, H., 1967. Les nombres de chromosomes chez les Lépidoptères Rhopalocères néotropicaux.Ann. Soc. Ent. Fr.(NS),3, pp.67-136."
Hesperiidae	Spialia	phlomidis				Spialia	phlomidis		Accepted	GBIF		gonochorous					62			"Lesse, D.H., 1960. Speciation et Variation cromosomiques chez les Lepidopteris Rhopaloceres. Annls Soc. nat. Zool., 12(2), pp.1-223."
Hesperiidae	Spialia	phlomidis				Spialia	phlomidis		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Erynnis	persius				Erynnis	persius		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Erynnis	persius				Erynnis	persius		Accepted	GBIF		gonochorous					62			"Maeki, K. and Remington, C. L., 1960. Studies of the chromosomes of north American Rhopalocera. 2. Hesperiidae, Megathymidae and Pieridae. J. Lepid. Soc.,14, pp.37-57."
Hesperiidae	Catia	otho				Wallengrenia	otho		Synonym	Lepindex		gonochorous					62		This chromosome number was taken from personnal communications between Roy Robinson and Zdravko Lorkovic in 1966.	robinson1971karyology
Hesperiidae	Ebrietas	osyris				Ebrietas	osyris		Accepted	GBIF							62			"De Lesse, H., 1967. Les nombres de chromosomes chez les Lépidoptères Rhopalocères néotropicaux.Ann. Soc. Ent. Fr.(NS),3, pp.67-136."
Hesperiidae	Spialia	orbifer				Spialia	orbifer		Accepted	GBIF		gonochorous					62			"Lesse, D.H., 1960. Speciation et Variation cromosomiques chez les Lepidopteris Rhopaloceres. Annls Soc. nat. Zool., 12(2), pp.1-223."
Hesperiidae	Astraptes	naxos				Astraptes	naxos		Accepted	GBIF							62			"Saura, A., Schoultz, B.V., Saura, A.O. and Brown Jr, K.S., 2013. Chromosome evolution in Neotropical butterflies.Hereditas,150(2?3), pp.26-37."
Hesperiidae	Erynnis	montanus				Erynnis	montanus		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Erynnis	montanus				Erynnis	montanus		Accepted	GBIF		gonochorous					62			"Maeki, K., 1953. A chromosome study of Japanese butterflies (Lepidoptera Rhopalocera). A. Studies Kwansei Gakuin Univ., 1, pp.67-70."
Hesperiidae	Erynnis	montanata				Erynnis	montanus		Accepted	GBIF							62			"Abe, A., Kushibiki, M. and Kudoh, K., 2006. A study of male germ-line chromosomes in 14 species of the Hesperiidae (Lepidoptera). The Transactions of the Lepidopterological Scociety of Japan, 57(3), pp.217-228. "
Hesperiidae	Erynnis	marloyi				Erynnis	marloyi		Accepted	GBIF		gonochorous					62			"Lesse, D.H., 1960. Speciation et Variation cromosomiques chez les Lepidopteris Rhopaloceres. Annls Soc. nat. Zool., 12(2), pp.1-223."
Hesperiidae	Erynnis	marloyi				Erynnis	marloyi		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Pyrgus	malvae				Pyrgus	malvae		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Pyrgus	maculatus				Pyrgus	maculatus		Accepted	GBIF							62			"Abe, A., Kushibiki, M. and Kudoh, K., 2006. A study of male germ-line chromosomes in 14 species of the Hesperiidae (Lepidoptera). The Transactions of the Lepidopterological Scociety of Japan, 57(3), pp.217-228. "
Hesperiidae	Pyrgus	maculates				Pyrgus	maculatus		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Achalarus	lyciadas				Achalarus	lyciades		Accepted	GBIF							62		This chromosome number was taken from personnal communications between Roy Robinson and Zdravko Lorkovic in 1966.	robinson1971karyology
Hesperiidae	Erynnis	lucilus				Erynnis	lucilius		Accepted	GBIF		gonochorous					62			"Maeki, K. and Remington, C. L., 1960. Studies of the chromosomes of north American Rhopalocera. 2. Hesperiidae, Megathymidae and Pieridae. J. Lepid. Soc.,14, pp.37-57."
Hesperiidae	Erynnis	lucilius				Erynnis	lucilius		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
Hesperiidae	Paches	loxus				Paches	loxus		Accepted	GBIF							62			"Lukhtanov, V.A., 2014. Chromosome number evolution in skippers (Lepidoptera, Hesperiidae).†Comparative Cytogenetics,†8(4), p.275."
